qd6_libre_amarillo_chillon
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 512,53; 2287,000; 1794,000;    0,000
 512,81; 2409,000; 2290,000;    0,000
 513,09; 2826,000; 2336,000;    0,000
 513,37; 2176,000; 1747,000;    0,000
 513,65; 2644,000; 2511,000;    0,000
 513,93; 2449,000; 2228,000;    0,000
 514,21; 2818,000; 2416,000;    0,000
 514,48; 2477,000; 2059,000;    0,000
 514,76; 2730,000; 2942,000;    0,000
 515,04; 2812,000; 2545,000;    0,000
 515,32; 3036,000; 3095,000;    0,000
 515,60; 2677,000; 2559,000;    0,000
 515,88; 3122,000; 3136,000;    0,000
 516,16; 2687,000; 2606,000;    0,000
 516,44; 3334,000; 3081,000;    0,000
 516,72; 2906,000; 3141,000;    0,000
 517,00; 3644,000; 3828,000;    0,000
 517,28; 3075,000; 3197,000;    0,000
 517,56; 3603,000; 3820,000;    0,000
 517,84; 3425,000; 3676,000;    0,000
 518,12; 3473,000; 3803,000;    0,000
 518,40; 3588,000; 3627,000;    0,000
 518,68; 3325,000; 3749,000;    0,000
 518,96; 3491,000; 3771,000;    0,000
 519,23; 4380,000; 4397,000;    0,000
 519,51; 4148,000; 4469,000;    0,000
 519,79; 4450,000; 4456,000;    0,000
 520,07; 5112,000; 5776,000;    0,000
 520,35; 4517,000; 4760,000;    0,000
 520,63; 4630,000; 5546,000;    0,000
 520,91; 5000,000; 5251,000;    0,000
 521,19; 4869,000; 5085,000;    0,000
 521,47; 5098,000; 5583,000;    0,000
 521,75; 4836,000; 5677,000;    0,000
 522,03; 5105,000; 5938,000;    0,000
 522,30; 5332,000; 6007,000;    0,000
 522,58; 5428,000; 5977,000;    0,000
 522,86; 5383,000; 6549,000;    0,000
 523,14; 5536,000; 6339,000;    0,000
 523,42; 5482,000; 6334,000;    0,000
 523,70; 5982,000; 6814,000;    0,000
 523,98; 6518,000; 7436,000;    0,000
 524,26; 6361,000; 7677,000;    0,000
 524,54; 7424,000; 8267,000;    0,000
 524,81; 6895,000; 8256,000;    0,000
 525,09; 6821,000; 8178,000;    0,000
 525,37; 6763,000; 7717,000;    0,000
 525,65; 7022,000; 8142,000;    0,000
 525,93; 7474,000; 8888,000;    0,000
 526,21; 7875,000; 8987,000;    0,000
 526,49; 7494,000; 9278,000;    0,000
 526,76; 7591,000; 9214,000;    0,000
 527,04; 8215,000; 9938,000;    0,000
 527,32; 8011,000; 9701,000;    0,000
 527,60; 8671,000;10536,000;    0,000
 527,88; 8487,000;10248,000;    0,000
 528,16; 8719,000;10856,000;    0,000
 528,44; 9005,000;11050,000;    0,000
 528,71; 9243,000;11907,000;    0,000
 528,99; 9173,000;11363,000;    0,000
 529,27; 9323,000;11647,000;    0,000
 529,55; 9653,000;12481,000;    0,000
 529,83;10498,000;12964,000;    0,000
 530,11;10721,000;13649,000;    0,000
 530,38;10284,000;13582,000;    0,000
 530,66;10553,000;13373,000;    0,000
 530,94;10898,000;13937,000;    0,000
 531,22;11995,000;14921,000;    0,000
 531,50;11912,000;15401,000;    0,000
 531,77;11590,000;15630,000;    0,000
 532,05;12524,000;15619,000;    0,000
 532,33;12575,000;15592,000;    0,000
 532,61;12851,000;15765,000;    0,000
 532,89;13542,000;17278,000;    0,000
 533,16;13539,000;17114,000;    0,000
 533,44;13498,000;17187,000;    0,000
 533,72;14135,000;18127,000;    0,000
 534,00;14591,000;18238,000;    0,000
 534,28;14743,000;18714,000;    0,000
 534,55;14857,000;18950,000;    0,000
 534,83;14975,000;19930,000;    0,000
 535,11;16425,000;20731,000;    0,000
 535,39;16145,000;21072,000;    0,000
 535,66;16045,000;21072,000;    0,000
 535,94;16340,000;21364,000;    0,000
 536,22;17153,000;21940,000;    0,000
 536,50;16858,000;22480,000;    0,000
 536,78;17280,000;22709,000;    0,000
 537,05;17992,000;23687,000;    0,000
 537,33;18248,000;23579,000;    0,000
 537,61;18738,000;24523,000;    0,000
 537,89;19079,000;25001,000;    0,000
 538,16;19512,000;25281,000;    0,000
 538,44;19580,000;25983,000;    0,000
 538,72;19966,000;27302,000;    0,000
 539,00;20277,000;26819,000;    0,000
 539,27;20651,000;28171,000;    0,000
 539,55;20922,000;28236,000;    0,000
 539,83;21046,000;29092,000;    0,000
 540,11;20755,000;28720,000;    0,000
 540,38;22430,000;30618,000;    0,000
 540,66;22377,000;31415,000;    0,000
 540,94;22863,000;30709,000;    0,000
 541,21;23097,000;31581,000;    0,000
 541,49;23911,000;31463,000;    0,000
 541,77;24749,000;32646,000;    0,000
 542,05;24618,000;33736,000;    0,000
 542,32;24643,000;34120,000;    0,000
 542,60;25940,000;35301,000;    0,000
 542,88;25723,000;35213,000;    0,000
 543,15;26834,000;35794,000;    0,000
 543,43;26509,000;36443,000;    0,000
 543,71;27537,000;37173,000;    0,000
 543,98;27316,000;37700,000;    0,000
 544,26;27539,000;38589,000;    0,000
 544,54;28585,000;39366,000;    0,000
 544,82;28562,000;39588,000;    0,000
 545,09;29002,000;40032,000;    0,000
 545,37;29144,000;40831,000;    0,000
 545,65;29375,000;41062,000;    0,000
 545,92;30380,000;41476,000;    0,000
 546,20;30131,000;41717,000;    0,000
 546,48;31111,000;42987,000;    0,000
 546,75;31880,000;43555,000;    0,000
 547,03;31755,000;43568,000;    0,000
 547,31;31864,000;44163,000;    0,000
 547,58;32905,000;44851,000;    0,000
 547,86;32773,000;45553,000;    0,000
 548,14;32856,000;46050,000;    0,000
 548,41;33291,000;47173,000;    0,000
 548,69;33934,000;47310,000;    0,000
 548,97;34138,000;47961,000;    0,000
 549,24;34490,000;48039,000;    0,000
 549,52;35494,000;49120,000;    0,000
 549,80;35897,000;49063,000;    0,000
 550,07;35353,000;49890,000;    0,000
 550,35;35497,000;49777,000;    0,000
 550,62;35247,000;50421,000;    0,000
 550,90;36973,000;51281,000;    0,000
 551,18;36546,000;51315,000;    0,000
 551,45;37778,000;52820,000;    0,000
 551,73;37082,000;52194,000;    0,000
 552,01;37641,000;53145,000;    0,000
 552,28;37904,000;53432,000;    0,000
 552,56;38531,000;53936,000;    0,000
 552,83;38563,000;53919,000;    0,000
 553,11;39107,000;54790,000;    0,000
 553,39;39776,000;56254,000;    0,000
 553,66;39542,000;55547,000;    0,000
 553,94;39953,000;54985,000;    0,000
 554,22;40479,000;56210,000;    0,000
 554,49;39657,000;55416,000;    0,000
 554,77;40496,000;56724,000;    0,000
 555,04;40381,000;56291,000;    0,000
 555,32;40458,000;56725,000;    0,000
 555,59;40563,000;57306,000;    0,000
 555,87;41460,000;57517,000;    0,000
 556,15;40940,000;57863,000;    0,000
 556,42;41860,000;57232,000;    0,000
 556,70;41265,000;57520,000;    0,000
 556,97;41443,000;57942,000;    0,000
 557,25;42052,000;57428,000;    0,000
 557,53;42142,000;58122,000;    0,000
 557,80;41560,000;57741,000;    0,000
 558,08;42332,000;58813,000;    0,000
 558,35;42101,000;58584,000;    0,000
 558,63;42810,000;58539,000;    0,000
 558,90;42073,000;58924,000;    0,000
 559,18;42372,000;58423,000;    0,000
 559,45;41888,000;58098,000;    0,000
 559,73;43226,000;58663,000;    0,000
 560,01;42777,000;59019,000;    0,000
 560,28;42536,000;58261,000;    0,000
 560,56;42236,000;59041,000;    0,000
 560,83;43430,000;58234,000;    0,000
 561,11;42645,000;58589,000;    0,000
 561,38;42352,000;58484,000;    0,000
 561,66;43100,000;58334,000;    0,000
 561,93;42746,000;57989,000;    0,000
 562,21;41505,000;57480,000;    0,000
 562,48;41992,000;58567,000;    0,000
 562,76;42658,000;58147,000;    0,000
 563,03;42672,000;57790,000;    0,000
 563,31;42827,000;58248,000;    0,000
 563,58;41980,000;57371,000;    0,000
 563,86;41368,000;56991,000;    0,000
 564,13;42583,000;57768,000;    0,000
 564,41;41296,000;56078,000;    0,000
 564,68;41849,000;55889,000;    0,000
 564,96;42186,000;55503,000;    0,000
 565,23;41650,000;56270,000;    0,000
 565,51;41349,000;54991,000;    0,000
 565,78;41052,000;55314,000;    0,000
 566,06;40486,000;54666,000;    0,000
 566,33;41195,000;55070,000;    0,000
 566,61;41241,000;54876,000;    0,000
 566,88;40464,000;54222,000;    0,000
 567,16;40062,000;53574,000;    0,000
 567,43;39807,000;53802,000;    0,000
 567,71;39329,000;52192,000;    0,000
 567,98;38992,000;52451,000;    0,000
 568,26;38826,000;51768,000;    0,000
 568,53;39227,000;51500,000;    0,000
 568,81;37943,000;51300,000;    0,000
 569,08;38386,000;49963,000;    0,000
 569,36;38424,000;49381,000;    0,000
 569,63;37249,000;49107,000;    0,000
 569,91;37887,000;48993,000;    0,000
 570,18;36955,000;48793,000;    0,000
 570,45;36175,000;48175,000;    0,000
 570,73;36230,000;47853,000;    0,000
 571,00;36066,000;46915,000;    0,000
 571,28;35717,000;46313,000;    0,000
 571,55;35739,000;47116,000;    0,000
 571,83;35521,000;46390,000;    0,000
 572,10;34951,000;45600,000;    0,000
 572,38;34481,000;45434,000;    0,000
 572,65;33598,000;44038,000;    0,000
 572,92;33813,000;43897,000;    0,000
 573,20;34126,000;43456,000;    0,000
 573,47;33181,000;42643,000;    0,000
 573,75;33642,000;41350,000;    0,000
 574,02;32593,000;41856,000;    0,000
 574,29;32006,000;41610,000;    0,000
 574,57;32169,000;39789,000;    0,000
 574,84;32160,000;40617,000;    0,000
 575,12;31543,000;39762,000;    0,000
 575,39;30636,000;39221,000;    0,000
 575,66;30789,000;38302,000;    0,000
 575,94;30306,000;38208,000;    0,000
 576,21;30288,000;36707,000;    0,000
 576,49;29365,000;37170,000;    0,000
 576,76;29306,000;36167,000;    0,000
 577,03;28290,000;35080,000;    0,000
 577,31;28849,000;35565,000;    0,000
 577,58;28518,000;34755,000;    0,000
 577,86;27528,000;34410,000;    0,000
 578,13;27845,000;33671,000;    0,000
 578,40;27297,000;34099,000;    0,000
 578,68;26560,000;32372,000;    0,000
 578,95;27081,000;32100,000;    0,000
 579,22;26412,000;32474,000;    0,000
 579,50;25416,000;30908,000;    0,000
 579,77;24476,000;30321,000;    0,000
 580,05;24440,000;30637,000;    0,000
 580,32;24188,000;29683,000;    0,000
 580,59;23888,000;29998,000;    0,000
 580,87;23826,000;28549,000;    0,000
 581,14;23194,000;28457,000;    0,000
 581,41;22790,000;27574,000;    0,000
 581,69;22614,000;27204,000;    0,000
 581,96;22142,000;27366,000;    0,000
 582,23;22239,000;26801,000;    0,000
 582,51;21275,000;26236,000;    0,000
 582,78;22523,000;26658,000;    0,000
 583,05;20853,000;24697,000;    0,000
 583,33;20823,000;24742,000;    0,000
 583,60;20343,000;23914,000;    0,000
 583,87;20229,000;23819,000;    0,000
 584,15;19651,000;24000,000;    0,000
 584,42;19348,000;22679,000;    0,000
 584,69;19419,000;23158,000;    0,000
 584,96;18907,000;21252,000;    0,000
 585,24;18630,000;21659,000;    0,000
 585,51;18967,000;20901,000;    0,000
 585,78;17522,000;20193,000;    0,000
 586,06;18107,000;20858,000;    0,000
 586,33;17683,000;20471,000;    0,000
 586,60;17115,000;19536,000;    0,000
 586,88;16461,000;19434,000;    0,000
 587,15;16537,000;19385,000;    0,000
 587,42;16209,000;18312,000;    0,000
 587,69;16315,000;18042,000;    0,000
 587,97;15847,000;18361,000;    0,000
 588,24;15934,000;18130,000;    0,000
 588,51;15026,000;17276,000;    0,000
 588,79;15350,000;17153,000;    0,000
 589,06;15337,000;16922,000;    0,000
 589,33;14343,000;16123,000;    0,000
 589,60;14559,000;16020,000;    0,000
 589,88;14075,000;16053,000;    0,000
 590,15;13903,000;16054,000;    0,000
 590,42;13276,000;15120,000;    0,000
 590,69;13637,000;14831,000;    0,000
 590,97;13499,000;14593,000;    0,000
 591,24;13261,000;13726,000;    0,000
 591,51;12583,000;13986,000;    0,000
 591,78;12682,000;13757,000;    0,000
 592,06;12986,000;13626,000;    0,000
 592,33;11759,000;12484,000;    0,000
 592,60;11882,000;13090,000;    0,000
 592,87;11245,000;11836,000;    0,000
 593,15;11601,000;12677,000;    0,000
 593,42;11805,000;12896,000;    0,000
 593,69;11281,000;12169,000;    0,000
 593,96;11261,000;11386,000;    0,000
 594,23;11660,000;12067,000;    0,000
 594,51;10346,000;10434,000;    0,000
 594,78;10898,000;11027,000;    0,000
 595,05; 9964,000;10304,000;    0,000
 595,32; 9982,000;10810,000;    0,000
 595,59; 9614,000;10055,000;    0,000
 595,87; 9525,000; 9682,000;    0,000
 596,14; 9355,000; 9587,000;    0,000
 596,41; 9320,000; 9953,000;    0,000
 596,68; 8889,000; 8896,000;    0,000
 596,95; 9147,000; 9110,000;    0,000
 597,23; 8574,000; 8842,000;    0,000
 597,50; 8581,000; 8770,000;    0,000
 597,77; 8870,000; 9422,000;    0,000
 598,04; 8044,000; 8385,000;    0,000
 598,31; 8787,000; 8634,000;    0,000
 598,59; 8563,000; 8264,000;    0,000
 598,86; 8460,000; 8246,000;    0,000
 599,13; 7385,000; 7076,000;    0,000
 599,40; 7860,000; 8034,000;    0,000
 599,67; 7435,000; 7332,000;    0,000
 599,94; 7247,000; 6949,000;    0,000
 600,22; 7514,000; 7394,000;    0,000
 600,49; 6696,000; 6533,000;    0,000
 600,76; 6584,000; 6472,000;    0,000
 601,03; 6467,000; 6293,000;    0,000
 601,30; 6627,000; 6445,000;    0,000
 601,57; 7047,000; 6366,000;    0,000
 601,84; 7030,000; 7195,000;    0,000
 602,12; 6362,000; 5817,000;    0,000
 602,39; 6241,000; 6101,000;    0,000
 602,66; 6323,000; 6090,000;    0,000
 602,93; 6427,000; 5922,000;    0,000
 603,20; 5965,000; 5601,000;    0,000
 603,47; 6291,000; 5407,000;    0,000
 603,74; 5982,000; 5064,000;    0,000
 604,02; 5957,000; 5534,000;    0,000
 604,29; 5629,000; 5308,000;    0,000
 604,56; 5174,000; 4531,000;    0,000
 604,83; 5287,000; 4773,000;    0,000
 605,10; 5245,000; 4687,000;    0,000
 605,37; 5312,000; 4610,000;    0,000
 605,64; 5348,000; 4767,000;    0,000
 605,91; 5073,000; 4597,000;    0,000
 606,18; 4961,000; 4053,000;    0,000
 606,45; 4732,000; 3789,000;    0,000
 606,73; 4920,000; 4230,000;    0,000
 607,00; 4858,000; 3867,000;    0,000
 607,27; 4364,000; 3567,000;    0,000
 607,54; 4900,000; 3926,000;    0,000
 607,81; 5010,000; 4069,000;    0,000
 608,08; 4398,000; 3474,000;    0,000
 608,35; 4945,000; 3754,000;    0,000
 608,62; 4318,000; 3243,000;    0,000
 608,89; 4546,000; 3472,000;    0,000
 609,16; 4863,000; 3722,000;    0,000
 609,43; 4983,000; 4008,000;    0,000
 609,70; 4454,000; 3498,000;    0,000
 609,97; 3867,000; 2796,000;    0,000
 610,25; 3905,000; 3105,000;    0,000
 610,52; 3903,000; 2654,000;    0,000
 610,79; 3649,000; 2499,000;    0,000
 611,06; 3903,000; 2850,000;    0,000
 611,33; 3449,000; 2639,000;    0,000
 611,60; 4148,000; 3033,000;    0,000
 611,87; 3583,000; 2552,000;    0,000
 612,14; 4146,000; 2518,000;    0,000
 612,41; 3351,000; 2304,000;    0,000
 612,68; 3618,000; 2528,000;    0,000
 612,95; 3416,000; 2372,000;    0,000
 613,22; 3955,000; 2973,000;    0,000
 613,49; 3203,000; 2096,000;    0,000
 613,76; 3691,000; 2197,000;    0,000
 614,03; 3109,000; 1919,000;    0,000
 614,30; 3666,000; 2609,000;    0,000
 614,57; 2975,000; 2096,000;    0,000
 614,84; 3355,000; 2063,000;    0,000
 615,11; 3045,000; 2084,000;    0,000
 615,38; 3206,000; 2004,000;    0,000
 615,65; 3271,000; 2186,000;    0,000
 615,92; 3319,000; 1951,000;    0,000
 616,19; 3037,000; 2017,000;    0,000
 616,46; 3130,000; 1909,000;    0,000
 616,73; 3101,000; 2099,000;    0,000
 617,00; 3309,000; 2336,000;    0,000
 617,27; 3009,000; 2001,000;    0,000
 617,54; 3022,000; 2021,000;    0,000
 617,81; 2363,000; 1678,000;    0,000
 618,08; 2840,000; 1770,000;    0,000
 618,35; 2368,000; 1531,000;    0,000
 618,62; 2966,000; 2073,000;    0,000
 618,89; 2681,000; 1594,000;    0,000
 619,16; 2255,000; 1172,000;    0,000
 619,43; 2518,000; 1380,000;    0,000
 619,70; 2368,000; 1268,000;    0,000
 619,97; 2837,000; 1776,000;    0,000
 620,24; 2818,000; 2004,000;    0,000
 620,51; 2419,000; 1163,000;    0,000
 620,78; 1957,000; 1283,000;    0,000
 621,05; 2092,000; 1443,000;    0,000
 621,32; 2462,000; 1453,000;    0,000
 621,59; 2359,000; 1243,000;    0,000
 621,86; 3009,000; 1914,000;    0,000
 622,12; 2804,000; 1961,000;    0,000
 622,39; 2142,000; 1446,000;    0,000
 622,66; 2193,000; 1118,000;    0,000
 622,93; 1835,000;  870,000;    0,000
 623,20; 1864,000;  946,000;    0,000
 623,47; 1856,000;  905,000;    0,000
 623,74; 1789,000; 1014,000;    0,000
 624,01; 1994,000;  852,000;    0,000
 624,28; 2005,000; 1048,000;    0,000
 624,55; 1846,000;  806,000;    0,000
 624,82; 1834,000;  956,000;    0,000
 625,09; 1848,000;  988,000;    0,000
 625,36; 1859,000; 1091,000;    0,000
 625,62; 2402,000; 1283,000;    0,000
 625,89; 1541,000;  764,000;    0,000
 626,16; 1723,000;  833,000;    0,000
 626,43; 1772,000;  803,000;    0,000
 626,70; 2067,000; 1198,000;    0,000
 626,97; 1785,000;  847,000;    0,000
 627,24; 1966,000;  973,000;    0,000
 627,51; 1149,000;  442,000;    0,000
 627,78; 1798,000;  638,000;    0,000
 628,04; 1905,000; 1074,000;    0,000
 628,31; 1990,000;  742,000;    0,000
 628,58; 2067,000; 1304,000;    0,000
 628,85; 1528,000;  472,000;    0,000
 629,12; 1793,000;  904,000;    0,000
 629,39; 1426,000;  622,000;    0,000
 629,66; 2273,000; 1332,000;    0,000
 629,93; 1905,000;  831,000;    0,000
 630,19; 1354,000;  403,000;    0,000
 630,46; 1504,000;  525,000;    0,000
 630,73; 1415,000;  700,000;    0,000
 631,00; 1662,000;  693,000;    0,000
 631,27; 1506,000;  737,000;    0,000
 631,54; 1179,000;  414,000;    0,000
 631,80; 1370,000;  548,000;    0,000
 632,07; 1227,000;  401,000;    0,000
 632,34; 1405,000;  558,000;    0,000
 632,61; 1469,000;  543,000;    0,000
 632,88; 1257,000;  392,000;    0,000
 633,15; 1645,000;  565,000;    0,000
 633,41; 1469,000;  736,000;    0,000
 633,68; 1568,000;  626,000;    0,000
 633,95; 1344,000;  433,000;    0,000
 634,22; 1460,000;  353,000;    0,000
 634,49; 1074,000;  326,000;    0,000
 634,76; 2190,000; 1167,000;    0,000
 635,02; 1500,000;  446,000;    0,000
 635,29; 1490,000;  567,000;    0,000
 635,56; 1326,000;  464,000;    0,000
 635,83; 1751,000;  898,000;    0,000
 636,10; 1111,000;  233,000;    0,000
 636,36; 1410,000;  724,000;    0,000
 636,63; 1141,000;  301,000;    0,000
 636,90; 1619,000;  773,000;    0,000
 637,17; 1025,000;  230,000;    0,000
 637,43; 1275,000;  199,000;    0,000
 637,70; 1827,000; 1135,000;    0,000
 637,97; 1918,000; 1259,000;    0,000
 638,24; 1717,000;  972,000;    0,000
 638,51; 1048,000;  246,000;    0,000
 638,77; 1541,000;  531,000;    0,000
 639,04; 1803,000;  866,000;    0,000
 639,31; 1451,000;  393,000;    0,000
 639,58; 1382,000;  471,000;    0,000
 639,84; 1314,000;  582,000;    0,000
 640,11; 1294,000;  368,000;    0,000
 640,38; 1249,000;  368,000;    0,000
 640,65; 1793,000;  985,000;    0,000
 640,91; 1547,000;  609,000;    0,000
 641,18; 1311,000;  484,000;    0,000
 641,45; 1807,000;  993,000;    0,000
 641,72; 1436,000;  773,000;    0,000
 641,98; 1262,000;  528,000;    0,000
 642,25; 1435,000;  569,000;    0,000
 642,52; 1105,000;  531,000;    0,000
 642,78; 1239,000;  279,000;    0,000
 643,05; 1372,000;  602,000;    0,000
 643,32; 1449,000;  669,000;    0,000
 643,59; 1059,000;  244,000;    0,000
 643,85; 1344,000;  476,000;    0,000
 644,12; 1509,000;  653,000;    0,000
 644,39; 1204,000;  258,000;    0,000
 644,65; 1312,000;  538,000;    0,000
 644,92; 1141,000;  235,000;    0,000
 645,19; 1528,000;  519,000;    0,000
 645,46; 1688,000;  703,000;    0,000
 645,72; 1374,000;  644,000;    0,000
 645,99; 1562,000;  598,000;    0,000
 646,26;  892,000;  113,000;    0,000
 646,52; 1372,000;  574,000;    0,000
 646,79;  894,000;  217,000;    0,000
 647,06; 1581,000;  653,000;    0,000
 647,32; 1213,000;  466,000;    0,000
 647,59; 2172,000; 1007,000;    0,000
 647,86; 1922,000; 1024,000;    0,000
 648,12; 1331,000;  547,000;    0,000
 648,39; 1274,000;  604,000;    0,000
 648,66; 1610,000;  578,000;    0,000
 648,92; 1160,000;  237,000;    0,000
 649,19; 1851,000; 1025,000;    0,000
 649,46; 1315,000;  341,000;    0,000
 649,72; 1747,000; 1007,000;    0,000
 649,99; 1151,000;  402,000;    0,000
 650,26; 1420,000;  611,000;    0,000
 650,52; 1439,000;  806,000;    0,000
 650,79; 1123,000;  453,000;    0,000
 651,06; 1619,000;  849,000;    0,000
 651,32; 1131,000;  392,000;    0,000
 651,59;  960,000;   85,000;    0,000
 651,85; 1349,000;  526,000;    0,000
 652,12; 1131,000;  424,000;    0,000
 652,39; 1389,000;  519,000;    0,000
 652,65; 1311,000;  579,000;    0,000
 652,92; 1706,000;  967,000;    0,000
 653,19; 1782,000;  852,000;    0,000
 653,45; 1321,000;  677,000;    0,000
 653,72; 1244,000;  659,000;    0,000
 653,98; 1517,000;  756,000;    0,000
 654,25; 1569,000; 1337,000;    0,000
 654,52; 1875,000; 1223,000;    0,000
 654,78; 1564,000; 1032,000;    0,000
 655,05; 1958,000; 1120,000;    0,000
 655,31; 1794,000; 1275,000;    0,000
 655,58; 1552,000;  761,000;    0,000
 655,85; 1243,000;  681,000;    0,000
 656,11; 1416,000;  613,000;    0,000
 656,38; 1571,000;  611,000;    0,000
 656,64; 1503,000;  542,000;    0,000
 656,91; 1988,000; 1120,000;    0,000
 657,18; 1179,000;  571,000;    0,000
 657,44; 1300,000;  482,000;    0,000
 657,71; 1145,000;  432,000;    0,000
 657,97; 1119,000;  608,000;    0,000
 658,24; 1818,000; 1125,000;    0,000
 658,50; 1665,000;  853,000;    0,000
 658,77; 1722,000; 1054,000;    0,000
 659,03; 1400,000;  777,000;    0,000
 659,30; 2009,000; 1209,000;    0,000
 659,57; 1445,000;  562,000;    0,000
 659,83; 1292,000;  573,000;    0,000
 660,10; 1851,000;  994,000;    0,000
 660,36; 1556,000;  747,000;    0,000
 660,63; 1394,000;  836,000;    0,000
 660,89; 1456,000;  582,000;    0,000
 661,16; 1526,000;  894,000;    0,000
 661,42; 1955,000; 1012,000;    0,000
 661,69; 1630,000;  841,000;    0,000
 661,95; 1297,000;  733,000;    0,000
 662,22; 1420,000;  612,000;    0,000
 662,48; 1755,000; 1048,000;    0,000
 662,75; 1455,000;  855,000;    0,000
 663,01; 2067,000; 1107,000;    0,000
 663,28; 1504,000;  972,000;    0,000
 663,54; 1714,000; 1025,000;    0,000
 663,81; 1971,000; 1005,000;    0,000
 664,07; 1877,000; 1194,000;    0,000
 664,34; 2143,000; 1365,000;    0,000
 664,60; 4038,000; 3039,000;    0,000
 664,87; 1509,000;  894,000;    0,000
 665,13; 2127,000; 1071,000;    0,000
 665,40; 1856,000;  944,000;    0,000
 665,66; 1551,000;  763,000;    0,000
 665,93; 1777,000;  933,000;    0,000
 666,19; 2762,000; 1824,000;    0,000
 666,46; 2073,000; 1375,000;    0,000
 666,72; 1984,000; 1385,000;    0,000
 666,99; 1469,000;  655,000;    0,000
 667,25; 1762,000; 1129,000;    0,000
 667,52; 1853,000; 1091,000;    0,000
 667,78; 1560,000;  762,000;    0,000
 668,05; 2020,000; 1344,000;    0,000
 668,31; 1930,000; 1198,000;    0,000
 668,57; 1993,000; 1416,000;    0,000
 668,84; 2424,000; 1686,000;    0,000
 669,10; 2236,000; 1348,000;    0,000
 669,37; 1790,000; 1169,000;    0,000
 669,63; 1579,000; 1048,000;    0,000
 669,90; 1754,000;  943,000;    0,000
 670,16; 2094,000; 1442,000;    0,000
 670,43; 2138,000; 1157,000;    0,000
 670,69; 2319,000; 1800,000;    0,000
 670,95; 1843,000;  993,000;    0,000
 671,22; 1953,000; 1113,000;    0,000
 671,48; 2061,000; 1256,000;    0,000
 671,75; 2181,000; 1396,000;    0,000
 672,01; 2077,000; 1173,000;    0,000
 672,28; 1429,000; 1042,000;    0,000
 672,54; 1758,000; 1051,000;    0,000
 672,80; 2316,000; 1603,000;    0,000
 673,07; 1956,000; 1241,000;    0,000
 673,33; 1566,000; 1100,000;    0,000
 673,60; 1742,000; 1222,000;    0,000
 673,86; 1777,000; 1331,000;    0,000
 674,12; 2340,000; 1454,000;    0,000
 674,39; 2502,000; 1786,000;    0,000
 674,65; 2167,000; 1363,000;    0,000
 674,91; 1917,000; 1258,000;    0,000
 675,18; 1972,000; 1120,000;    0,000
 675,44; 2240,000; 1654,000;    0,000
 675,71; 1953,000; 1314,000;    0,000
 675,97; 1943,000; 1213,000;    0,000
 676,23; 2226,000; 1344,000;    0,000
 676,50; 1886,000; 1081,000;    0,000
 676,76; 2146,000; 1286,000;    0,000
 677,02; 1748,000;  986,000;    0,000
 677,29; 2229,000; 1389,000;    0,000
 677,55; 1789,000; 1243,000;    0,000
 677,81; 2183,000; 1367,000;    0,000
 678,08; 1883,000; 1174,000;    0,000
 678,34; 2488,000; 1622,000;    0,000
 678,61; 1718,000; 1064,000;    0,000
 678,87; 2242,000; 1382,000;    0,000
 679,13; 1707,000;  957,000;    0,000
 679,40; 2113,000; 1342,000;    0,000
 679,66; 1754,000; 1264,000;    0,000
 679,92; 1877,000; 1195,000;    0,000
 680,18; 2155,000; 1392,000;    0,000
 680,45; 2165,000; 1463,000;    0,000
 680,71; 1762,000; 1208,000;    0,000
 680,97; 1869,000;  967,000;    0,000
 681,24; 1772,000; 1171,000;    0,000
 681,50; 2715,000; 2081,000;    0,000
 681,76; 2092,000; 1433,000;    0,000
 682,03; 2037,000; 1431,000;    0,000
 682,29; 1908,000; 1003,000;    0,000
 682,55; 2022,000; 1444,000;    0,000
 682,82; 2029,000; 1362,000;    0,000
 683,08; 2296,000; 1591,000;    0,000
 683,34; 1992,000; 1237,000;    0,000
 683,60; 2228,000; 1512,000;    0,000
 683,87; 2225,000; 1557,000;    0,000
 684,13; 2422,000; 1734,000;    0,000
 684,39; 1962,000; 1433,000;    0,000
 684,66; 2458,000; 1789,000;    0,000
 684,92; 2000,000; 1443,000;    0,000
 685,18; 1968,000; 1331,000;    0,000
 685,44; 2347,000; 1762,000;    0,000
 685,71; 2141,000; 1505,000;    0,000
 685,97; 2237,000; 1726,000;    0,000
 686,23; 1988,000; 1438,000;    0,000
 686,49; 2008,000; 1381,000;    0,000
 686,76; 1793,000; 1258,000;    0,000
 687,02; 1874,000; 1354,000;    0,000
 687,28; 1714,000; 1184,000;    0,000
 687,54; 2154,000; 1316,000;    0,000
 687,81; 2022,000; 1455,000;    0,000
 688,07; 1784,000; 1284,000;    0,000
 688,33; 1769,000; 1114,000;    0,000
 688,59; 2167,000; 1583,000;    0,000
 688,86; 2479,000; 1763,000;    0,000
 689,12; 1917,000; 1357,000;    0,000
 689,38; 2086,000; 1347,000;    0,000
 689,64; 1522,000; 1388,000;    0,000
 689,90; 2305,000; 1672,000;    0,000
 690,17; 2265,000; 1853,000;    0,000
 690,43; 1700,000; 1303,000;    0,000
 690,69; 1721,000; 1241,000;    0,000
